,cut,level,salary,years,price
45558,Very Good,H,59.8,56,1688
45559,Very Good,D,63,57,1688
45560,Very Good,F,60.7,59,1688
45561,Good,F,64.2,56,1688
45562,Ideal,E,62.6,57,1689
45563,Good,G,63.3,55,1689
45564,Ideal,E,61.8,55,1689
45565,Ideal,G,62.3,55,1689
45566,Ideal,E,61.1,57,1689
45567,Ideal,E,59.5,57,1689
45568,Premium,G,61.2,60,1689
45569,Premium,E,60.7,58,1689
45570,Very Good,E,60.3,60,1689
45571,Very Good,E,62.5,56,1689
45572,Ideal,E,62.2,56,1689
45573,Ideal,E,61.1,55,1689
45574,Ideal,G,62.7,56,1689
45575,Very Good,G,61.1,58,1689
45576,Premium,G,62.4,59,1689
45577,Ideal,E,61.7,55,1689
45578,Very Good,G,61.7,56,1689
45579,Ideal,G,61.1,55,1689
45580,Ideal,G,61.8,55,1689
45581,Very Good,G,62.4,60,1689
45582,Ideal,G,60.9,55,1689
45583,Ideal,E,61.2,56,1689
45584,Ideal,G,62.4,56,1689
45585,Ideal,G,62.7,57,1689
45586,Ideal,E,62,55,1689
45587,Ideal,E,61.9,56,1689
45588,Premium,F,59.9,59,1689
45589,Very Good,E,60.9,57,1689
45590,Premium,G,62.6,59,1689
45591,Very Good,E,62.3,57,1689
45592,Ideal,E,60.9,57,1689
45593,Ideal,H,61.7,55,1689
45594,Ideal,D,62.1,57,1689
45595,Ideal,G,62.4,57,1689
45596,Ideal,I,61.9,54,1689
45597,Ideal,E,62.1,54.6,1690
45598,Ideal,D,61.9,55,1690
45599,Ideal,D,61.9,57,1690
45600,Ideal,G,61.5,56,1690
45601,Good,G,61.2,63.3,1690
45602,Good,E,64,62,1690
45603,Good,E,60.3,62,1690
45604,Premium,J,62.4,61,1690
45605,Ideal,D,59.9,57,1690
45606,Fair,G,65.6,56,1691
45607,Premium,F,62.4,58,1691
45608,Ideal,G,61.5,55,1691
45609,Ideal,F,62.7,56,1691
45610,Ideal,H,62.2,55.3,1691
45611,Ideal,G,60.8,55,1691
45612,Ideal,G,61.9,56,1691
45613,Ideal,E,61.6,56,1691
45614,Fair,G,65.4,63,1691
45615,Fair,J,67.6,54,1691
45616,Very Good,F,62,58,1692
45617,Very Good,D,60.7,58,1692
45618,Very Good,D,61.2,58,1692
45619,Ideal,F,61.7,57,1692
45620,Ideal,F,61.1,57,1692
45621,Ideal,F,61.1,56,1692
45622,Premium,D,61,58,1692
45623,Ideal,F,61.7,56,1692
45624,Very Good,F,61.7,56,1692
45625,Ideal,D,60.6,56,1692
45626,Ideal,J,60.9,56,1692
45627,Ideal,G,62.2,55,1692
45628,Fair,I,57.9,63,1692
45629,Very Good,F,59.2,58,1693
45630,Ideal,D,61.2,56,1693
45631,Good,E,63.3,55,524
45632,Very Good,H,61.5,57,525
45633,Very Good,H,62.9,54,525
45634,Very Good,G,61.7,56,525
45635,Very Good,G,63,54,525
45636,Very Good,G,61.8,56,525
45637,Very Good,G,60.6,55,525
45638,Very Good,G,61.8,57,525
45639,Very Good,G,61.4,56,525
45640,Very Good,F,60.7,55,525
45641,Ideal,J,61.7,55,525
45642,Ideal,G,62,54,525
45643,Ideal,G,62.1,57,525
45644,Ideal,G,61.5,56,525
45645,Ideal,G,62.1,56,525
45646,Ideal,G,61.9,55,525
45647,Ideal,H,60.2,56,525
45648,Ideal,H,62.4,55,525
45649,Ideal,G,61.6,56,525
45650,Ideal,G,60.7,55,525
45651,Ideal,J,62,54,525
45652,Ideal,J,62,54,525
45653,Ideal,J,61.8,54,525
45654,Ideal,H,61.4,57,525
45655,Premium,E,59.7,61,525
45656,Very Good,E,63.1,55,526
45657,Very Good,E,60.1,57,526
45658,Very Good,E,59.7,59.9,526
45659,Very Good,F,63.3,59,526
45660,Ideal,F,62.4,55,526
45661,Premium,F,62.3,58,1693
45662,Very Good,G,61,58,1694
45663,Ideal,D,61.2,56,1694
45664,Good,D,63.7,56,1694
45665,Ideal,G,62.8,55,1694
45666,Ideal,G,63,54,1694
45667,Ideal,D,61.8,57,1694
45668,Ideal,G,61.3,56,1694
45669,Ideal,E,61.4,54,1694
45670,Ideal,E,61.5,56,1694
45671,Ideal,E,61.3,57,1694
45672,Ideal,E,62.1,56,1694
45673,Ideal,E,60.4,57,1694
45674,Very Good,E,63.4,57,1694
45675,Premium,E,61.6,59,1694
45676,Premium,E,62.5,60,1694
45677,Ideal,E,61.7,57,1694
45678,Ideal,H,61.8,54,1694
45679,Ideal,H,62.4,55,1695
45680,Ideal,E,61.3,55,1695
45681,Ideal,E,61.6,59,1695
45682,Ideal,G,61.9,55,1695
45683,Ideal,F,61.6,57,1695
45684,Ideal,F,61.2,56,1695
45685,Good,E,59.8,61,1695
45686,Ideal,H,61.1,56,1696
45687,Ideal,H,61.8,56,1696
45688,Premium,I,62.1,58,1696
45689,Fair,D,71.6,55,1696
45690,Very Good,F,62.4,59,1697
45691,Very Good,E,60.4,59,1697
45692,Ideal,F,60.7,55,1697
45693,Ideal,E,61.8,55,1697
45694,Good,H,64.2,58,1697
45695,Fair,I,65.8,57,1697
45696,Very Good,G,63.6,56,1698
45697,Very Good,H,61,55,1698
45698,Premium,E,58.8,62,1698
45699,Ideal,I,61.6,55,1698
45700,Ideal,E,60.9,59,1698
45701,Ideal,E,62.2,55,1698
45702,Ideal,D,61.4,55,1698
45703,Ideal,I,62,56,1698
45704,Premium,I,62.4,56,1698
45705,Ideal,I,62,57,1698
45706,Ideal,G,62.1,56,1698
45707,Ideal,G,61,57,1698
45708,Ideal,H,62.8,56,1698
45709,Ideal,G,61.2,56,1698
45710,Ideal,G,61.7,56,1698
45711,Ideal,G,60.6,57,1698
45712,Premium,G,60.9,58,1698
45713,Premium,G,62.5,57,1698
45714,Ideal,G,62,56,1698
45715,Ideal,G,61.9,55,1698
45716,Ideal,E,62.3,56,1698
45717,Ideal,E,61.7,56,1698
45718,Ideal,E,60.9,56,1698
45719,Ideal,E,62.7,57,1698
45720,Ideal,F,61.2,55,1698
45721,Premium,F,62.2,58,1698
45722,Ideal,F,62.7,55,1698
45723,Premium,D,61.6,56,1698
45724,Premium,D,62.7,59,1698
45725,Premium,E,60,57,1698
45726,Very Good,H,63.3,57,1698
45727,Ideal,F,62.6,56,1698
45728,Premium,D,60.5,60,1698
45729,Premium,E,60.8,58,1698
45730,Premium,F,59.7,58,1698
45731,Good,J,61.6,57.2,1699
45732,Good,I,63.4,59,1699
45733,Ideal,E,62.8,57,1699
45734,Ideal,H,62,55,1699
45735,Ideal,H,61,56,1699
45736,Premium,E,60.7,59,1699
45737,Premium,E,60.5,60,1699
45738,Premium,H,61.2,59,1699
45739,Very Good,D,62.4,58,1700
45740,Ideal,E,60.9,57,1700
45741,Ideal,F,61.9,55,1700
45742,Ideal,E,61.5,57,1700
45743,Good,D,63.4,56,1701
45744,Very Good,D,59.4,61,1701
45745,Good,D,63.5,57,1701
45746,Ideal,D,62,53,1701
45747,Good,D,64.2,55,1701
45748,Fair,G,64.7,60,1701
45749,Ideal,H,62.7,57,1702
45750,Ideal,F,60.9,57,1702
45751,Ideal,I,61.5,53,1702
45752,Very Good,D,59.1,59,1703
45753,Ideal,D,61.4,55,1704
45754,Premium,G,61.7,60,1704
45755,Premium,E,61.2,62,1704
45756,Fair,E,65.5,58,1705
45757,Ideal,G,62,57,1705
45758,Ideal,F,62.2,57,1705
45759,Fair,H,61.1,60,1705
45760,Fair,H,66.9,60,1705
45761,Very Good,I,62.7,57,1706
45762,Very Good,F,60.8,57,1706
45763,Very Good,F,61,59,1706
45764,Very Good,H,61.3,60,1706
45765,Ideal,F,60.2,57,1706
45766,Ideal,H,61.6,56.9,1706
45767,Good,H,60.1,60.3,1706
45768,Ideal,D,61.2,57,1706
45769,Ideal,F,62.5,57,1707
45770,Very Good,E,61.2,58,1707
45771,Ideal,D,60.9,56,1707
45772,Premium,G,61,58,1707
45773,Ideal,E,60.8,55,1707
45774,Ideal,E,61.4,55,1707
45775,Very Good,I,58.8,61,1708
45776,Premium,E,58.5,58,1708
45777,Ideal,F,61,55,1708
45778,Ideal,E,61.7,56,1708
45779,Ideal,G,61.5,54.9,1708
45780,Ideal,G,60.9,56,1708
45781,Ideal,E,61.5,53,1708
45782,Ideal,D,61.3,55,1708
45783,Good,I,60.7,61.4,1708
45784,Good,D,64,56,1708
45785,Premium,E,61.1,56,1708
45786,Premium,E,58.1,62,1708
45787,Premium,H,58.7,60,1708
45788,Ideal,J,62.4,57,1709
45789,Very Good,I,62.8,58,1709
45790,Premium,E,60,58,1709
45791,Ideal,F,61.7,56,1709
45792,Ideal,F,60.9,56,1709
45793,Ideal,H,61.8,56,1709
45794,Very Good,G,63.4,57,1709
45795,Ideal,E,61.7,53,1709
45796,Premium,E,62.5,60,1709
45797,Premium,E,63,59,1709
45798,Very Good,H,61.7,63,1709
45799,Fair,E,65.5,51,1709
45800,Premium,G,60.2,57,1709
45801,Premium,H,62.5,58,1710
45802,Good,H,63.5,58,1710
45803,Premium,F,61.3,59,1710
45804,Premium,F,61.8,60,1710
45805,Premium,F,62,58,1710
45806,Very Good,F,62.3,55,1710
45807,Ideal,F,62.5,57,1710
45808,Ideal,H,60.6,55,1710
45809,Good,F,61.2,62,1710
45810,Ideal,F,62.3,56,1711
45811,Ideal,G,62.3,58,1711
45812,Ideal,G,62.7,54,1711
45813,Very Good,F,62,59,1712
45814,Premium,F,61.6,57.1,1712
45815,Very Good,E,61.8,59,1712
45816,Ideal,E,61.3,55,1712
45817,Ideal,D,61.9,59,1712
45818,Ideal,G,61.8,55,1712
45819,Ideal,I,61.2,57,1712
45820,Ideal,H,60.2,56,1712
45821,Good,F,59.1,62,1712
45822,Good,F,63.2,61,1712
45823,Good,F,58.6,62,1712
45824,Ideal,I,62.7,57,1712
45825,Ideal,I,61.7,56,1712
45826,Premium,I,61.3,59,1712
45827,Premium,G,59.9,59,1712
45828,Very Good,D,60.1,63,1712
45829,Fair,G,69.7,58,1712
45830,Fair,G,64.9,58,1712
45831,Ideal,J,61,57,1713
45832,Ideal,I,62.5,54,1713
45833,Ideal,E,62.8,55,1713
45834,Ideal,E,60.9,57,1713
45835,Good,E,61,61,1714
45836,Ideal,E,60.3,57,1715
45837,Ideal,E,59.8,57,1715
45838,Ideal,E,62,55,1715
45839,Ideal,H,60.6,54,1715
45840,Premium,F,60.2,58,1715
45841,Very Good,F,62.1,57.4,1715
45842,Very Good,G,62.1,61,1715
45843,Good,G,63.8,56,1715
45844,Good,G,63.9,58,1715
45845,Very Good,G,62.2,61,1715
45846,Good,G,63.4,57,1715
45847,Very Good,G,60.5,62,1715
45848,Ideal,H,61.7,57,1715
45849,Good,I,64.2,57,1715
45850,Ideal,I,62,56,1715
45851,Ideal,G,61.8,55,1715
45852,Ideal,F,61.4,56,1715
45853,Ideal,H,61.1,57,1715
45854,Good,E,60.3,61,1715
45855,Premium,D,62.3,60,1715
45856,Ideal,D,62.6,55,1715
45857,Very Good,H,63.3,57,1715
45858,Premium,F,58,59,1715
45859,Very Good,G,63.2,57,1715
45860,Very Good,G,63.4,57,1715
45861,Fair,G,64.5,57,1715
45862,Premium,F,61.6,58,1715
45863,Premium,I,63,56,1715
45864,Very Good,D,63.1,57,1715
45865,Premium,E,61.3,59,1715
45866,Fair,F,59.6,60,1715
45867,Very Good,D,59.7,63,1715
45868,Ideal,D,62.9,56,1716
45869,Ideal,D,61.4,57,1716
45870,Very Good,D,62,59,1716
45871,Premium,D,62.7,59,1716
45872,Premium,D,62,60,1716
45873,Ideal,E,61.9,56,1716
45874,Premium,D,60.9,58,1716
45875,Ideal,D,61.9,55,1716
45876,Very Good,E,60,57,1717
45877,Very Good,E,61,59,1717
45878,Premium,G,59.9,59,1717
45879,Premium,G,62.6,56,1717
45880,Ideal,D,60.3,57,1718
45881,Ideal,D,61.5,55,1718
45882,Ideal,G,61.8,56,1718
45883,Ideal,F,61.7,56,1718
45884,Very Good,E,61.6,60,1719
45885,Ideal,G,61.1,56,1719
45886,Ideal,G,60.6,55,1719
45887,Premium,H,62.8,59,1719
45888,Ideal,I,62.7,57,1720
45889,Ideal,J,61.6,57,1720
45890,Very Good,D,63.5,58,1720
45891,Ideal,H,61.3,55.1,1720
45892,Premium,F,60.7,59,1720
45893,Ideal,F,62.5,54,1720
45894,Premium,F,62.1,59,1720
45895,Premium,F,62.2,58,1720
45896,Ideal,D,60.9,57,1720
45897,Ideal,D,61.5,55,1720
45898,Ideal,D,60,56,1720
45899,Premium,D,61.4,58,1720
45900,Ideal,D,61.8,57,1720
45901,Ideal,D,62.4,56,1720
45902,Ideal,D,62.2,57,1720
45903,Ideal,D,62.7,56,1720
45904,Ideal,D,62.4,57,1720
45905,Premium,D,60.2,62,1720
45906,Good,G,57.9,63,1720
45907,Ideal,E,61.5,56,1720
45908,Premium,H,62.6,59,1720
45909,Fair,I,65,56,1720
45910,Premium,D,58.7,58,1720
45911,Premium,E,60.9,60,1721
45912,Ideal,E,61.3,55,1721
45913,Ideal,G,62.7,55,1721
45914,Premium,G,62.4,58,1721
45915,Ideal,E,60,57,1721
45916,Ideal,E,61.9,56,1721
45917,Ideal,E,61.4,56,1721
45918,Ideal,G,61.9,56,1721
45919,Ideal,G,62.1,57,1721
45920,Very Good,E,61.6,57,1721
45921,Ideal,E,62.1,56,1721
45922,Ideal,E,61.9,55,1721
45923,Ideal,E,61.4,56,1721
45924,Ideal,G,62.6,54,1721
45925,Ideal,E,62.4,56,1721
45926,Ideal,G,61.8,55,1721
45927,Premium,E,59.8,58,1721
45928,Ideal,E,62.7,54,1721
45929,Very Good,G,60.1,58,1721
45930,Ideal,G,61.9,56,1721
45931,Very Good,E,60.1,59,1721
45932,Ideal,G,61.6,54,1721
45933,Ideal,E,61.8,53,1721
45934,Ideal,G,62.2,54,1721
45935,Very Good,D,63.2,56,1722
45936,Very Good,G,60.2,55,1722
45937,Very Good,F,63.3,59,1722
45938,Very Good,F,60,58,1722
45939,Ideal,D,61.7,55,1722
45940,Ideal,G,61.4,56,1722
45941,Ideal,G,61.6,56,1722
45942,Ideal,G,61.9,55,1722
45943,Very Good,G,62.4,56,1723
45944,Very Good,F,61.8,58,1723
45945,Very Good,H,59.8,57,1723
45946,Ideal,F,62.6,55,1723
45947,Premium,D,61.9,58,1723
45948,Ideal,D,62.5,56,1723
45949,Ideal,D,61.2,56,1723
45950,Ideal,F,61.3,54,1723
45951,Very Good,D,59.9,60,1723
45952,Premium,D,60.6,59,1723
45953,Ideal,D,60.5,57,1723
45954,Premium,D,60.8,60,1723
45955,Ideal,D,62.3,56,1723
45956,Ideal,H,61.2,57,1723
45957,Ideal,F,62.1,57,1723
45958,Ideal,F,61.6,55,1723
45959,Ideal,D,61.4,57,1723
45960,Premium,D,61.4,58,1723
45961,Ideal,F,61.7,59,526
45962,Ideal,E,61.7,58,526
45963,Ideal,E,61.3,57,526
45964,Ideal,D,61,57,526
45965,Ideal,F,61.8,59,526
45966,Ideal,H,61.3,57,526
45967,Good,E,58,60,526
45968,Very Good,J,63.3,56,526
45969,Very Good,D,63,57,526
45970,Very Good,E,62.4,58,526
45971,Good,G,63.5,55,526
45972,Premium,H,62.3,58,526
45973,Good,E,63.2,57,526
45974,Premium,E,62.5,60,526
45975,Very Good,G,60.6,60,526
45976,Very Good,H,62,58,526
45977,Very Good,H,60.1,61,526
45978,Premium,H,61,58,526
45979,Ideal,H,62.1,54,526
45980,Premium,E,61.3,60,526
45981,Good,E,63.8,55,526
45982,Very Good,H,62.9,54,526
45983,Good,H,63.2,56,526
45984,Good,H,63.4,53,526
45985,Ideal,H,61.6,57,526
45986,Very Good,H,62.9,56,526
45987,Premium,G,61.9,58,526
45988,Good,H,63.3,56,526
45989,Good,E,63.4,56,526
45990,Very Good,H,63,58,526
45991,Ideal,F,61.3,55,1723
45992,Fair,J,63,57,1723
45993,Fair,E,58.7,68,1723
45994,Ideal,E,62.2,57,1724
45995,Ideal,E,62.3,55,1724
45996,Very Good,G,60.5,59,1724
45997,Very Good,D,60,59.8,1724
45998,Ideal,G,61.8,56,1724
45999,Ideal,F,61.8,54,1724
46000,Premium,I,62.1,60,1724
46001,Very Good,E,61.2,57,1725
46002,Very Good,F,61.2,58,1725
46003,Ideal,G,61,55,1725
46004,Ideal,D,61.2,56,1725
46005,Ideal,H,61.7,55,1725
46006,Very Good,E,63.3,60,1726
46007,Very Good,H,60.2,56,1726
46008,Very Good,H,62.2,56,1726
46009,Very Good,E,61.5,59,1726
46010,Ideal,G,61.7,57,1726
46011,Ideal,E,61.3,56,1726
46012,Very Good,G,63.2,55,1727
46013,Ideal,G,61.7,55,1727
46014,Ideal,G,61.6,57,1727
46015,Premium,G,63,58,1727
46016,Premium,E,58.3,62,1727
46017,Premium,E,61.4,55,1727
46018,Ideal,E,61,57,1727
46019,Ideal,E,62,55,1727
46020,Good,E,63.7,55,1727
46021,Ideal,E,62.5,57,1727
46022,Very Good,G,63.4,56,1727
46023,Ideal,E,61.6,56,1728
46024,Ideal,E,60.8,56,1728
46025,Ideal,E,60.4,57,1728
46026,Ideal,F,61.7,55,1728
46027,Ideal,G,61.8,57,1728
46028,Ideal,I,61.7,56,1728
46029,Premium,I,62.1,58,1728
46030,Ideal,G,61.8,56,1728
46031,Ideal,G,61.6,57,1728
46032,Premium,G,59.7,59,1728
46033,Premium,G,62.8,57,1728
46034,Premium,G,62.6,55,1728
46035,Premium,G,62.1,57,1728
46036,Premium,E,60.3,57,1728
46037,Ideal,E,62.1,56,1728
46038,Ideal,E,61.9,56,1728
46039,Ideal,E,61.8,57,1728
46040,Premium,E,61.4,58,1728
46041,Good,H,63.7,51,1728
46042,Premium,D,61.7,59,1728
46043,Very Good,G,61.3,57,1729
46044,Ideal,F,62.3,55,1729
46045,Ideal,D,62.5,56,1729
46046,Ideal,H,62,55,1730
46047,Premium,D,61,61,1730
46048,Ideal,H,61.9,55,1731
46049,Ideal,F,61,56,1731
46050,Ideal,F,62.1,55,1731
46051,Very Good,E,60.7,58,1732
46052,Ideal,E,62.6,55,1732
46053,Ideal,E,61.4,56,1732
46054,Ideal,E,61.7,56,1732
46055,Premium,I,60.1,58,1733
46056,Premium,E,61.4,56,1733
46057,Ideal,E,62.8,56,1733
46058,Ideal,G,62.1,56,1733
46059,Fair,E,59.5,64,1733
46060,Very Good,H,61.8,57,1734
46061,Good,D,63.4,55,1734
46062,Premium,D,59.9,58,1734
46063,Very Good,J,63,56,1735
46064,Premium,J,61.3,59,1735
46065,Premium,E,60.1,59,1735
46066,Very Good,G,62.2,63,1736
46067,Very Good,F,63.2,61,1736
46068,Ideal,G,61.9,55,1736
46069,Good,E,61.4,62,1736
46070,Ideal,E,62.6,55,1736
46071,Premium,F,61.4,57,1736
46072,Premium,F,60.9,56,1736
46073,Premium,F,59.1,57,1736
46074,Ideal,F,62.9,55,1736
46075,Premium,F,61.4,59,1736
46076,Premium,D,61.5,55,1736
46077,Ideal,D,61.1,57,1737
46078,Ideal,G,61.3,56,1737
46079,Ideal,F,61.6,55,1737
46080,Ideal,G,61.6,55,1737
46081,Ideal,E,60.8,55,1737
46082,Fair,E,64.7,60,1737
46083,Very Good,F,62.6,59,1738
46084,Premium,E,61.9,58,1738
46085,Ideal,E,61.5,56,1738
46086,Good,D,57.5,60,1738
46087,Ideal,F,60,57,1739
46088,Ideal,F,62.2,55,1739
46089,Ideal,E,61.3,55,1739
46090,Ideal,E,62,56,1739
46091,Premium,E,59.2,59,1739
46092,Fair,H,64.3,59,1739
46093,Fair,H,69.2,56,1739
46094,Ideal,D,61,57,1740
46095,Ideal,F,61.6,55,1740
46096,Premium,G,62,59,1740
46097,Very Good,G,63.4,56,1740
46098,Very Good,F,63.2,56,1741
46099,Ideal,G,61.9,58,1741
46100,Very Good,G,59.6,58,1741
46101,Ideal,E,62.2,54,1741
46102,Ideal,H,60.5,57,1741
46103,Good,F,58.3,61,1741
46104,Very Good,E,58.6,57,1742
46105,Ideal,E,61.7,56,1742
46106,Ideal,I,62,55,1742
46107,Ideal,I,61,55,1742
46108,Ideal,E,60.1,55,1742
46109,Very Good,G,62.8,57,1743
46110,Ideal,D,61.6,57,1743
46111,Very Good,D,62.8,57,1743
46112,Ideal,H,61.6,54,1743
46113,Ideal,H,62.4,54,1743
46114,Ideal,E,60.7,57,1743
46115,Good,D,59.3,58,1743
46116,Ideal,I,61.1,55,1743
46117,Ideal,F,62.9,55,1743
46118,Premium,I,60.6,59,1743
46119,Ideal,G,62.1,54,1743
46120,Ideal,E,61.3,56,1743
46121,Ideal,E,62.4,57,1743
46122,Premium,E,62.8,55,1743
46123,Ideal,F,62,57,1743
46124,Very Good,H,63.2,57,1744
46125,Very Good,E,62.1,60,1744
46126,Ideal,F,61.7,54,1744
46127,Ideal,F,61.9,56,1744
46128,Ideal,F,62.5,55,1744
46129,Ideal,F,62.1,56,1744
46130,Premium,F,61.4,58,1744
46131,Good,I,61.1,61.7,1744
46132,Premium,I,59.2,58,1744
46133,Ideal,H,62.1,57,1745
46134,Very Good,F,63,56.8,1745
46135,Good,F,64.2,53.8,1745
46136,Ideal,E,61.1,56,1745
46137,Ideal,G,62,53.9,1745
46138,Ideal,G,62.1,55.1,1745
46139,Ideal,E,62.7,57,1745
46140,Ideal,D,61.9,56,1745
46141,Premium,F,62.1,59,1746
46142,Premium,F,60.7,59,1746
46143,Very Good,D,63,58,1746
46144,Premium,E,61.3,59,1746
46145,Ideal,G,62,55,1746
46146,Premium,G,59.8,58,1746
46147,Premium,F,62.5,56,1746
46148,Premium,G,60.7,60,1746
46149,Premium,G,61,59,1746
46150,Premium,G,60.9,58,1746
46151,Premium,G,59.7,60,1746
46152,Premium,G,59.4,60,1746
46153,Premium,G,62.5,60,1746
46154,Premium,G,62.1,55,1746
46155,Ideal,G,62.3,55,1746
46156,Premium,G,62.5,58,1746
46157,Ideal,E,61.3,57,1746
46158,Ideal,E,62.1,54,1746
46159,Ideal,E,61.5,57,1746
46160,Ideal,E,60,57,1746
46161,Ideal,E,61.6,55,1746
46162,Premium,E,61.1,61,1746
46163,Premium,E,61.4,59,1746
46164,Ideal,E,61.4,57,1746
46165,Ideal,E,62.2,54,1746
46166,Ideal,E,62.6,54,1746
46167,Premium,E,61.5,56,1746
46168,Premium,E,61.4,58,1746
46169,Premium,E,61.3,60,1746
46170,Premium,E,62.7,54,1746
46171,Premium,E,61.3,58,1746
46172,Premium,E,61.8,58,1746
46173,Ideal,E,62.2,55,1746
46174,Ideal,E,61.8,55,1746
46175,Premium,E,62.3,60,1746
46176,Premium,E,61.8,58,1746
46177,Ideal,E,62.8,57,1746
46178,Ideal,G,62.1,57,1746
46179,Premium,G,60.5,58,1746
46180,Premium,E,62.9,59,1746
46181,Premium,G,62.2,59,1746
46182,Ideal,I,61.6,56,1747
46183,Ideal,E,61.6,57,1747
46184,Very Good,D,62.5,59,1748
46185,Very Good,F,63.2,57,1748
46186,Very Good,E,61.3,58,1748
46187,Premium,F,61.4,57.8,1748
46188,Good,I,64,59,1748
46189,Ideal,H,61,56,1748
46190,Premium,H,61.3,61,1749
46191,Ideal,H,61,57,1749
46192,Very Good,D,62.8,58,1749
46193,Premium,D,62.4,58,1749
46194,Ideal,E,61.5,57,1749
46195,Premium,F,62.2,58,1749
46196,Ideal,F,60.9,57,1749
46197,Ideal,E,61.4,58,1749
46198,Fair,I,65.2,58,1749
46199,Premium,F,60,58,1749
46200,Good,F,60.8,64,1749
46201,Premium,G,61.9,60,1749
46202,Premium,H,60.8,61,1749
46203,Fair,G,68,63,1749
46204,Very Good,D,61,58,1750
46205,Very Good,D,62,56,1750
46206,Very Good,D,62.2,58,1750
46207,Ideal,G,62,57,1750
46208,Very Good,G,62.9,57,1750
46209,Ideal,G,61.6,56,1750
46210,Good,G,63.5,56,1750
46211,Very Good,G,61.8,57,1751
46212,Very Good,F,62.5,54,1751
46213,Ideal,F,61.8,55,1751
46214,Ideal,F,62.2,56,1751
46215,Premium,D,62.8,54,1751
46216,Ideal,G,61.6,55,1752
46217,Very Good,G,62.4,60,1752
46218,Ideal,D,60.9,57,1752
46219,Ideal,D,61.7,54,1752
46220,Good,E,63.8,54,1752
46221,Very Good,D,62.8,56,1752
46222,Premium,D,61.9,58,1752
46223,Premium,D,61.1,58,1752
46224,Premium,D,61.4,59,1752
46225,Premium,H,60.9,60,1752
46226,Ideal,D,62.1,55,1752
46227,Ideal,D,62.3,55,1752
46228,Very Good,D,62.8,58,1752
46229,Ideal,D,62.5,54,1752
46230,Premium,D,61.2,60,1752
46231,Very Good,D,62.9,61,1752
46232,Very Good,D,62.8,58,1752
46233,Premium,D,62.1,58,1752
46234,Ideal,D,62.6,56,1752
46235,Ideal,E,62,57,1752
46236,Ideal,D,61.8,57,1752
46237,Ideal,E,62.4,58,1752
46238,Ideal,D,62.7,57,1753
46239,Ideal,F,61.1,56,1753
46240,Premium,F,60.6,55,1753
46241,Premium,F,61.9,58,1753
46242,Premium,F,61.4,60,1753
46243,Ideal,F,61.8,55,1753
46244,Ideal,F,61.5,55,1753
46245,Premium,D,61.4,57,1753
46246,Ideal,D,62,55,1753
46247,Premium,D,60,58,1753
46248,Ideal,D,61.7,56,1753
46249,Premium,D,61,58,1753
46250,Ideal,D,62.2,56,1753
46251,Premium,D,61.6,59,1753
46252,Very Good,F,59.5,57,1754
46253,Ideal,D,61,57,1754
46254,Ideal,H,61.7,55,1754
46255,Very Good,G,61.6,56,1754
46256,Very Good,D,61.1,56,1754
46257,Ideal,E,60.8,57,1754
46258,Premium,G,61.1,59,1754
46259,Ideal,G,61.3,57,1754
46260,Ideal,F,61.7,57,1754
46261,Ideal,G,62.3,55,1754
46262,Ideal,E,61.4,57,1754
46263,Ideal,G,62,56,1754
46264,Ideal,D,62.4,56,1754
46265,Ideal,E,61,56,1754
46266,Ideal,E,61.9,55,1754
46267,Premium,E,59.2,58,1754
46268,Ideal,E,62.2,55,1754
46269,Ideal,E,60.5,56,1754
46270,Ideal,E,61.7,55,1754
46271,Ideal,E,61.9,57,1754
46272,Ideal,G,61.8,54,1754
46273,Premium,F,60.3,58,1754
46274,Ideal,D,61.9,54,1754
46275,Ideal,D,61.8,55,1754
46276,Ideal,G,61.2,55,1754
46277,Ideal,F,62.3,53,1754
46278,Good,G,58.3,59,1754
46279,Very Good,D,60.4,59,1755
46280,Very Good,E,61.7,56,1755
46281,Very Good,E,61,58,1755
46282,Very Good,E,61.4,55,1755
46283,Very Good,E,62.6,57,1755
46284,Premium,F,61,59,1755
46285,Premium,E,61.5,60,1755
46286,Ideal,E,61.4,56,1755
46287,Ideal,D,62.7,57,1755
46288,Ideal,E,62,58,1755
46289,Ideal,G,61.6,59,1755
46290,Good,J,61.5,62,1755
46291,Premium,H,61.3,58,526
46292,Good,G,63.5,54,526
46293,Very Good,G,61.4,54,526
46294,Ideal,E,61.9,57,526
46295,Good,E,63.3,55,526
46296,Very Good,E,61.7,56,526
46297,Premium,I,61,60,526
46298,Good,H,63.1,57,526
46299,Very Good,E,62.9,57,526
46300,Very Good,G,63,56,526
46301,Ideal,H,61.3,56,526
46302,Very Good,G,60.6,61,526
46303,Good,G,63.1,56,526
46304,Very Good,H,63,59,526
46305,Ideal,G,61.7,56,526
46306,Good,E,63.6,57,526
46307,Premium,E,62.5,59,526
46308,Very Good,H,62.9,57,526
46309,Ideal,G,62.2,57,526
46310,Premium,E,59.8,60,526
46311,Very Good,G,63,55,526
46312,Premium,I,61.8,58,526
46313,Ideal,H,62.3,55,526
46314,Ideal,G,62.3,56,526
46315,Good,H,63.9,55,526
46316,Very Good,H,60.4,61,526
46317,Good,E,63.1,53,526
46318,Good,G,63.9,55,526
46319,Very Good,E,61.8,60,526
46320,Ideal,H,61.4,54,526
46321,Ideal,H,61.2,56,1755
46322,Very Good,D,61,57,1756
